X,Y
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.659516398670554054e+02,4.694923494930956167e+02
9.651161783586276215e+02,4.720108328046461565e+02
9.663277758568488025e+02,4.687528912142273043e+02
9.688740679207867288e+02,4.602793085643864970e+02
9.717575444006619136e+02,4.518595179345412021e+02
9.745722407938524157e+02,4.400016076373717624e+02
9.767891553309798383e+02,4.307067046321224666e+02
9.773913799206294470e+02,4.267162224039902867e+02
9.790044975829306395e+02,4.201566867616916170e+02
9.816817230021937348e+02,4.213066137879857251e+02
9.842667434732031779e+02,4.303838803256553547e+02
9.864398353410878144e+02,4.386039796418294259e+02
9.874784936621740599e+02,4.466484279551093550e+02
9.885364790998520448e+02,4.497760910879309222e+02
9.893637590399115425e+02,4.449687258030440375e+02
9.914312420038672826e+02,4.445078859927574513e+02
9.934038607030672665e+02,4.488807757976877610e+02
9.941427168100079825e+02,4.558656820572811625e+02
9.926391554797148729e+02,4.663684959428725847e+02
9.903876920963483599e+02,4.756185070767612046e+02
9.880040916806630094e+02,4.834359132139757094e+02
9.874117540587964186e+02,4.864701361467633092e+02
9.883155531804469547e+02,4.865381981730957932e+02
9.917382316842998762e+02,4.782738115538783745e+02
9.973872567859974652e+02,4.678413895031718539e+02
1.003760319755640012e+03,4.562608683112277390e+02
1.009977867012420688e+03,4.472539587340954768e+02
1.015162710633100914e+03,4.353420510148389440e+02
1.018640990422789400e+03,4.231948753252609094e+02
1.020695114144648983e+03,4.102994605282812586e+02
1.020628664089033464e+03,4.013753712712137940e+02
1.017326100296323602e+03,3.989472317510683297e+02
1.012659147284992400e+03,4.034141084012755982e+02
1.010803019736108013e+03,4.095225616646566209e+02
1.012361728541550406e+03,4.143221415072380296e+02
1.015903961094734541e+03,4.170229964801213782e+02
1.019241797620949114e+03,4.165071555893766799e+02
1.018702443566324064e+03,4.193236929199975407e+02
1.020289884098295033e+03,4.103371441040287664e+02
1.024661509462765025e+03,4.009190873202908847e+02
1.029157463154097968e+03,3.961533530242622305e+02
1.032601602748460664e+03,3.964338075747101016e+02
1.033817785822019005e+03,4.021543173304016818e+02
1.031649095519936509e+03,4.145084510133699496e+02
1.031646989953721231e+03,4.112528330330368362e+02
1.031358124211016730e+03,4.088794597047523212e+02
1.031054866158950290e+03,4.083436142148866566e+02
1.032329281828798230e+03,4.059889207677056220e+02
1.033614356507204775e+03,4.036789962186226717e+02
1.035376558263065135e+03,4.041433985573792711e+02
1.035959345749624617e+03,4.099968356950918178e+02
1.035305745728340298e+03,4.159355562595347351e+02
1.034695744446312801e+03,4.177885763640277332e+02
1.034853317220813096e+03,4.142270003304367378e+02
1.034573849159975680e+03,4.077825453853428144e+02
1.034791136982133139e+03,4.024735509201701689e+02
1.034302313691820700e+03,4.043566793760456903e+02
1.033993067433187662e+03,4.056334163337733685e+02
1.034902947721295050e+03,4.029203253962515419e+02
1.034053205391476695e+03,4.070843817902518822e+02
1.031314962116270408e+03,4.128807631648288066e+02
1.027891447401506866e+03,4.203293189889503765e+02
1.024777635700552082e+03,4.245869633486115617e+02
1.023089267464523118e+03,4.279535862881883759e+02
1.022808247904487189e+03,4.250619860502569054e+02
1.021334018281538647e+03,4.299457210956329618e+02
1.018557400855497235e+03,4.338666050722392811e+02
1.014759647973918845e+03,4.353842635518113866e+02
1.010592798517281608e+03,4.331561902054617121e+02
1.006245522648285487e+03,4.317110550491142931e+02
1.002130579119202139e+03,4.348802967651905647e+02
9.992912464653270490e+02,4.407024308981816603e+02
9.960695883174919345e+02,4.451471615214019835e+02
9.922903379621113800e+02,4.490516756435353614e+02
9.876100439000873621e+02,4.495483719674927556e+02
9.819736728389409564e+02,4.504461366736776426e+02
9.768881327773694920e+02,4.547634193664869144e+02
9.726679986058320537e+02,4.528270803167038139e+02
9.690841820586826998e+02,4.521215035364551227e+02
9.654452770765069545e+02,4.531878056140209310e+02
9.612237543201806602e+02,4.478835950634056076e+02
9.561330387272831786e+02,4.519264378143967633e+02
9.512347765254867227e+02,4.559324940897548686e+02
9.456217435496133703e+02,4.549594736260843320e+02
9.416311738791225707e+02,4.541821094307904900e+02
9.379106840561937588e+02,4.511362486519469712e+02
9.340331324636712225e+02,4.422139216328323528e+02
9.311628582280432056e+02,4.437055650486340141e+02
9.293011084431611835e+02,4.456827728414392595e+02
9.273211072478475216e+02,4.414677273010752856e+02
9.248714229049439837e+02,4.353375397329826342e+02
9.220290765697919824e+02,4.328204022513330642e+02
9.178774467473969025e+02,4.290097150841679650e+02
9.139808581348858070e+02,4.270528986092658670e+02
9.098419651280731841e+02,4.224298771368132179e+02
9.063829921819710762e+02,4.143862327381422119e+02
9.016196686775838316e+02,4.094921012085795837e+02
8.969795373020042462e+02,4.159129294169125615e+02
8.919528110846511026e+02,4.227237324157538296e+02
8.870418868105118690e+02,4.353284156605031967e+02
8.825439982511110202e+02,4.418994035687080668e+02
8.797684344288601324e+02,4.403066002232646952e+02
8.759907549912838931e+02,4.382808291899198707e+02
8.714677687703231186e+02,4.376612741516867118e+02
8.655135412059287319e+02,4.316760845729498897e+02
8.598834000903102606e+02,4.362252137629780009e+02
8.554134115175252191e+02,4.342071135176003054e+02
8.530444317718889806e+02,4.324565127026156688e+02
8.518322927658668959e+02,4.382575620515514174e+02
8.511988544577876610e+02,4.440664928216863245e+02
8.509074239263164827e+02,4.431728036178554930e+02
8.498516735588178790e+02,4.416269234131333405e+02
8.484212701679664406e+02,4.274348792915518516e+02
8.459284649888481908e+02,4.174573264354332878e+02
8.436967757989882557e+02,4.128696334910100632e+02
8.411886129673576988e+02,4.086022550957411568e+02
8.390420237702459190e+02,4.024418268183873124e+02
8.366530816729084563e+02,3.975921692942868049e+02
8.343563064327981920e+02,3.878777476879766937e+02
8.315417889760524304e+02,3.851128503226206021e+02
8.294955448413578551e+02,3.879439241012047432e+02
8.268629746086674004e+02,3.909268608434135786e+02
8.237109507271356961e+02,3.954394209701516729e+02
8.214245986208034083e+02,4.008019603484163440e+02
8.197330221795150464e+02,4.021990778410100802e+02
8.187755351724620141e+02,4.035392251061148272e+02
8.188613204354423942e+02,4.047808774770590503e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.190464942500996131e+02,4.040807000332371217e+02
8.159096125100143126e+02,4.072808438001060836e+02
8.201686183520458826e+02,4.027979198683644313e+02
8.302487387244466390e+02,3.927215509899148174e+02
8.425667751190349009e+02,3.805691726501880794e+02
8.535395290276286460e+02,3.698582203346149981e+02
8.595838019420461933e+02,3.641061295286262407e+02
8.571163953541055207e+02,3.668303357176525310e+02
8.566700785860090264e+02,3.671476274362142931e+02
8.566700785860090264e+02,3.671476274362142931e+02
8.532282987929978617e+02,3.635118974831723335e+02
8.582277098916019895e+02,3.682405863452572135e+02
8.687979371570045259e+02,3.802351353056001813e+02
8.813339422052813461e+02,3.951349083436812180e+02
8.922306866525088935e+02,4.085792694389803614e+02
8.978831321147633844e+02,4.162075825709775927e+02
8.946862402081210348e+02,4.136592117191527223e+02
8.945229816172084156e+02,4.129343056516746628e+02
8.945229816172084156e+02,4.129343056516746628e+02
8.945229816172084156e+02,4.129343056516746628e+02
8.901164864938475603e+02,4.180882844644455645e+02
8.964240960101947167e+02,4.104080190115926143e+02
9.092975812396102810e+02,3.957423139303048174e+02
9.264607116763914973e+02,3.760751339130587780e+02
9.433840833235020682e+02,3.590863286038086812e+02
9.549840190712545791e+02,3.477735937334114169e+02
9.556122382255227876e+02,3.463632802270876709e+02
9.596059204050343396e+02,3.384661316658433066e+02
9.625836997916699147e+02,3.357037489028280106e+02
9.657555387921911461e+02,3.455926504682930727e+02
9.692462067352249733e+02,3.667095173825360348e+02
9.731067002455706643e+02,3.856135263685292216e+02
9.753794354796082189e+02,3.949966286299426201e+02
9.770978367027156537e+02,3.937831455677680879e+02
9.794973594496259466e+02,3.870140648486062105e+02
9.825212097341265007e+02,3.854873732264205728e+02
9.868555997594089604e+02,3.842018012299300267e+02
9.923968844943317436e+02,3.777712192796021213e+02
9.968209350960765960e+02,3.689391649439363050e+02
1.000473659102528018e+03,3.645045285772067700e+02
1.002352327771863884e+03,3.685093200561174172e+02
1.003477357394069372e+03,3.723445873751672366e+02
1.004478439682833368e+03,3.682589215897173744e+02
1.005464000260743774e+03,3.646098824316198943e+02
1.007117956379377347e+03,3.656509408477769512e+02
1.008352402361479449e+03,3.768729393837422208e+02
1.008855992285596699e+03,3.939237187132989675e+02
1.010075149135492097e+03,4.056843585869899016e+02
1.012227835176474514e+03,4.043599139019781887e+02
1.014034707565660824e+03,4.010671000268779380e+02
1.015895236244003058e+03,3.939446815138282432e+02
1.016923331587231587e+03,3.906898081962420974e+02
1.018346351928146987e+03,3.870151929137338698e+02
1.020014096246187819e+03,3.880798835310579875e+02
1.021854486673354586e+03,3.905691879271882954e+02
1.023949833674428078e+03,3.974012313021273712e+02
1.026022532133813456e+03,4.046065254902073320e+02
1.028137787127568799e+03,4.123061773162518193e+02
1.030463926787859691e+03,4.209097871718040551e+02
1.032378784548107433e+03,4.263121594403104382e+02
1.034181531778257977e+03,4.257958275541072908e+02
1.036934381782466971e+03,4.165932358792858849e+02
1.039484919848536265e+03,4.019629941302847556e+02
1.042401429760166820e+03,3.863185475161776594e+02
1.045437852637870947e+03,3.747300966710652119e+02
1.047988882574551099e+03,3.622822927994726570e+02
1.050464529808118186e+03,3.513301716194396249e+02
1.052653975481629459e+03,3.449211244838588755e+02
1.054236356975287663e+03,3.441356905180496710e+02
1.055134818723896842e+03,3.587841714642445368e+02
1.055822082988808916e+03,3.698000554839391043e+02
1.056202790339664716e+03,3.780051770908750655e+02
1.056497899074885026e+03,3.808500309075895984e+02
1.057719040601743018e+03,3.758648979883830634e+02
1.059932949857523681e+03,3.695208557276653778e+02
1.061758880155684892e+03,3.771221994763218959e+02
1.063343872016659134e+03,3.845492244775525705e+02
1.064103625914024406e+03,3.971537613926767563e+02
1.063878903712352212e+03,4.083219170022148319e+02
1.063779550496132970e+03,4.095759772411520316e+02
1.063779122804653525e+03,4.073503620528822466e+02
1.063779122804653525e+03,4.073503620528822466e+02
1.062350381659355662e+03,4.095570379978290134e+02
1.064283554920284132e+03,4.060666813630725187e+02
1.068737879528708845e+03,4.000809720250608734e+02
1.074445601150805260e+03,3.925663163968561662e+02
1.079963521764540928e+03,3.852715448079565022e+02
1.083899248167232145e+03,3.802080872020373477e+02
1.084172781142065332e+03,3.810084724221107422e+02
1.085169765032733949e+03,3.783068091129423465e+02
1.085921417951073636e+03,3.826068226205956080e+02
1.086783045476826373e+03,3.835943997978799871e+02
1.087858005438617056e+03,3.828579096442039145e+02
1.089309673305187516e+03,3.790777359994894482e+02
1.090492472277693423e+03,3.791127443774445851e+02
1.091349557817665982e+03,3.763929368922107983e+02
1.092019202477986255e+03,3.797097509025196018e+02
1.092612867645601227e+03,3.744618405903664780e+02
1.093629784614672644e+03,3.701719752698890602e+02
1.094852796721962932e+03,3.642424398583366383e+02
1.096281903967471408e+03,3.566732343557092122e+02
